file,tool,options,option_count
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,sleep,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,seq,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,sleep,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-q",1
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-q -i",2
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-q",1
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-q",1
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-q -i",2
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-r -q -i",3
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-r -q -i",3
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,grep,"-r -q -i",3
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,cat,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"-e",1
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,cat,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,sleep,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
devfile_devworkspace-operator__.ci_oci-devworkspace-happy-path.sh,echo,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,echo,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,echo,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,echo,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,echo,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,sort,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,uniq,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,mv,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,echo,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,sort,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,uniq,"",0
dfltbox_guess-that-vtuber__scraper_noduplicates.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,date,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,cat,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,mv,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,head,"-n",1
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
didoux_claude-gitignore-skill__scripts_generate_gitignore.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,dirname,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dimensigon_HDB-HeliosDB-Proxy__demos_v0.4.0_12-ai-classifier_demo.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,basename,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,grep,"-i -E -q",3
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,grep,"-i -E",2
dinesh-git17_claudehome__tools_protocol-zero.sh,head,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,grep,"-i -n -E",3
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,wc,"-l",1
dinesh-git17_claudehome__tools_protocol-zero.sh,tr,"-d",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claudehome__tools_protocol-zero.sh,cat,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,basename,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,grep,"-i -E -q",3
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,grep,"-i -E",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,head,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,grep,"-i -n -E",3
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,wc,"-l",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,tr,"-d",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cut,"-d -f",2
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"-e",1
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,echo,"",0
dinesh-git17_claude-runner__tools_protocol-zero.sh,cat,"",0
dnviti_arsenale__scripts_setup-github-labels.sh,echo,"",0
dnviti_arsenale__scripts_setup-github-labels.sh,echo,"",0
dnviti_arsenale__scripts_setup-github-labels.sh,echo,"",0
dnviti_arsenale__scripts_setup-github-labels.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,dirname,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,mkdir,"-p",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,date,"-I",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,cat,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,date,"-I",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,grep,"-o",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,awk,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,grep,"-o",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,awk,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"-e",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"-e",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sleep,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sed,"-i",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"-e",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,awk,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sort,"-n",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,tail,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sort,"-n",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,head,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,awk,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sort,"-n",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,tail,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sort,"-n",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,head,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,sort,"-u",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"-e",1
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,echo,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,cat,"",0
DNYoussef_context-cascade__skills_operations_performance-analysis_examples_resource-utilization-example.sh,date,"",0
