file,tool,options,option_count
tools_perf_tests_shell_stat+json_output.sh,dirname,"",0
tools_perf_tests_shell_stat+json_output.sh,mktemp,"",0
tools_perf_tests_shell_stat+json_output.sh,rm,"-f",1
tools_perf_tests_shell_stat+json_output.sh,id,"-u",1
tools_perf_tests_shell_stat+json_output.sh,cat,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"-n",1
tools_perf_tests_shell_stat+json_output.sh,uname,"-m",1
tools_perf_tests_shell_stat+json_output.sh,grep,"-q -w",2
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat+json_output.sh,ls,"",0
tools_perf_tests_shell_stat+json_output.sh,head,"-n",1
tools_perf_tests_shell_stat+json_output.sh,cat,"",0
tools_perf_tests_shell_stat+json_output.sh,echo,"",0
tools_perf_tests_shell_stat_metrics_values.sh,dirname,"",0
tools_perf_tests_shell_stat_metrics_values.sh,grep,"-q",1
tools_perf_tests_shell_stat_metrics_values.sh,dirname,"",0
tools_perf_tests_shell_stat_metrics_values.sh,dirname,"",0
tools_perf_tests_shell_stat_metrics_values.sh,mktemp,"-d",1
tools_perf_tests_shell_stat_metrics_values.sh,echo,"",0
tools_perf_tests_shell_stat_metrics_values.sh,echo,"",0
tools_perf_tests_shell_stat_metrics_values.sh,basename,"",0
tools_perf_tests_shell_stat_metrics_values.sh,echo,"",0
tools_perf_tests_shell_stat_metrics_values.sh,rm,"-r -f",2
tools_perf_tests_shell_stat_metrics_values.sh,echo,"",0
tools_perf_tests_shell_stat.sh,mktemp,"",0
tools_perf_tests_shell_stat.sh,rm,"-f",1
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,seq,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-q",1
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,basename,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,grep,"-E -q",2
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,ls,"",0
tools_perf_tests_shell_stat.sh,wc,"-l",1
tools_perf_tests_shell_stat.sh,grep,"-E",1
tools_perf_tests_shell_stat.sh,wc,"-l",1
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,sleep,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat.sh,cat,"",0
tools_perf_tests_shell_stat.sh,echo,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,grep,"-e",1
tools_perf_tests_shell_stat+shadow_stat.sh,grep,"-e -e",2
tools_perf_tests_shell_stat+shadow_stat.sh,echo,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,awk,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,awk,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,echo,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,echo,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,grep,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,echo,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,awk,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,awk,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,echo,"",0
tools_perf_tests_shell_stat+shadow_stat.sh,echo,"",0
tools_perf_tests_shell_stat+std_output.sh,dirname,"",0
tools_perf_tests_shell_stat+std_output.sh,mktemp,"",0
tools_perf_tests_shell_stat+std_output.sh,rm,"-f",1
tools_perf_tests_shell_stat+std_output.sh,echo,"",0
tools_perf_tests_shell_stat+std_output.sh,cut,"-d",1
tools_perf_tests_shell_stat+std_output.sh,echo,"",0
tools_perf_tests_shell_stat+std_output.sh,echo,"",0
tools_perf_tests_shell_stat+std_output.sh,echo,"",0
tools_perf_tests_shell_stat+std_output.sh,cat,"",0
tools_perf_tests_shell_stat+std_output.sh,echo,"",0
tools_perf_tests_shell_test_arm_callgraph_fp.sh,dirname,"",0
tools_perf_tests_shell_test_arm_callgraph_fp.sh,uname,"-m",1
tools_perf_tests_shell_test_arm_callgraph_fp.sh,grep,"",0
tools_perf_tests_shell_test_arm_callgraph_fp.sh,grep,"-q",1
tools_perf_tests_shell_test_arm_callgraph_fp.sh,echo,"",0
tools_perf_tests_shell_test_arm_callgraph_fp.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_callgraph_fp.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_callgraph_fp.sh,head,"-n",1
tools_perf_tests_shell_test_arm_callgraph_fp.sh,tr,"",0
tools_perf_tests_shell_test_arm_callgraph_fp.sh,grep,"-E -q",2
tools_perf_tests_shell_test_arm_coresight_disasm.sh,grep,"-q",1
tools_perf_tests_shell_test_arm_coresight_disasm.sh,mktemp,"-d",1
tools_perf_tests_shell_test_arm_coresight_disasm.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_coresight_disasm.sh,dirname,"",0
tools_perf_tests_shell_test_arm_coresight_disasm.sh,rm,"-r -f",2
tools_perf_tests_shell_test_arm_coresight_disasm.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_coresight_disasm.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight_disasm.sh,grep,"-q -e",2
tools_perf_tests_shell_test_arm_coresight_disasm.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight_disasm.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight_disasm.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight_disasm.sh,grep,"-q -e",2
tools_perf_tests_shell_test_arm_coresight_disasm.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,grep,"-q",1
tools_perf_tests_shell_test_arm_coresight.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_coresight.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_coresight.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,grep,"-E",1
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,grep,"-E",1
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,grep,"-E",1
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,grep,"-E -q -v",3
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,readlink,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,basename,"",0
tools_perf_tests_shell_test_arm_coresight.sh,readlink,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,cat,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,sleep,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,readlink,"-f",1
tools_perf_tests_shell_test_arm_coresight.sh,cat,"",0
tools_perf_tests_shell_test_arm_coresight.sh,sort,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_coresight.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,grep,"-E -q",2
tools_perf_tests_shell_test_arm_spe_fork.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_spe_fork.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_spe_fork.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,sleep,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,wc,"-l",1
tools_perf_tests_shell_test_arm_spe_fork.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,sleep,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,wc,"-l",1
tools_perf_tests_shell_test_arm_spe_fork.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe_fork.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,grep,"-E -q",2
tools_perf_tests_shell_test_arm_spe.sh,mktemp,"",0
tools_perf_tests_shell_test_arm_spe.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_spe.sh,rm,"-f",1
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,grep,"-E",1
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,grep,"-E",1
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,sleep,"",0
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,echo,"",0
tools_perf_tests_shell_test_arm_spe.sh,cut,"-c",1
tools_perf_tests_shell_test_arm_spe.sh,grep,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,mktemp,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,rm,"-f",1
tools_perf_tests_shell_test_bpf_metadata.sh,rm,"-f",1
tools_perf_tests_shell_test_bpf_metadata.sh,echo,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,echo,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,echo,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,awk,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,awk,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,echo,"",0
tools_perf_tests_shell_test_bpf_metadata.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,dirname,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,mktemp,"-d",1
tools_perf_tests_shell_test_brstack.sh,rm,"-r -f",2
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,uname,"-m",1
tools_perf_tests_shell_test_brstack.sh,grep,"-E -m -q",3
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,tr,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,tr,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,tr,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,tr,"-s",1
tools_perf_tests_shell_test_brstack.sh,grep,"",0
tools_perf_tests_shell_test_brstack.sh,grep,"-E -v",2
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,cat,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,echo,"",0
tools_perf_tests_shell_test_brstack.sh,tr,"",0
tools_perf_tests_shell_test_data_symbol.sh,dirname,"",0
tools_perf_tests_shell_test_data_symbol.sh,grep,"-E -q",2
tools_perf_tests_shell_test_data_symbol.sh,mktemp,"",0
tools_perf_tests_shell_test_data_symbol.sh,mktemp,"",0
tools_perf_tests_shell_test_data_symbol.sh,awk,"",0
tools_perf_tests_shell_test_data_symbol.sh,echo,"",0
tools_perf_tests_shell_test_data_symbol.sh,rm,"-f",1
tools_perf_tests_shell_test_data_symbol.sh,echo,"",0
tools_perf_tests_shell_test_data_symbol.sh,grep,"-E -c",2
tools_perf_tests_shell_test_data_symbol.sh,echo,"",0
tools_perf_tests_shell_test_data_symbol.sh,echo,"",0
tools_perf_tests_shell_test_data_symbol.sh,echo,"",0
tools_perf_tests_shell_test_event_open_fallback.sh,echo,"",0
tools_perf_tests_shell_test_event_open_fallback.sh,grep,"-q",1
tools_perf_tests_shell_test_event_open_fallback.sh,echo,"",0
tools_perf_tests_shell_test_event_open_fallback.sh,grep,"-q",1
tools_perf_tests_shell_test_intel_pt.sh,grep,"-q",1
tools_perf_tests_shell_test_intel_pt.sh,dirname,"",0
tools_perf_tests_shell_test_intel_pt.sh,mktemp,"-d",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cut,"-b",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,rm,"-f",1
tools_perf_tests_shell_test_intel_pt.sh,rmdir,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,awk,"-v -f",2
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,realpath,"",0
tools_perf_tests_shell_test_intel_pt.sh,dirname,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,wc,"-l",1
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c -i",2
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c -v",2
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"",0
tools_perf_tests_shell_test_intel_pt.sh,cut,"-d -f",2
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,grep,"-c",1
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,cat,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,awk,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_intel_pt.sh,echo,"",0
tools_perf_tests_shell_test_java_symbol.sh,echo,"",0
tools_perf_tests_shell_test_java_symbol.sh,mktemp,"",0
tools_perf_tests_shell_test_java_symbol.sh,mktemp,"",0
tools_perf_tests_shell_test_java_symbol.sh,echo,"",0
tools_perf_tests_shell_test_java_symbol.sh,rm,"-f",1
tools_perf_tests_shell_test_java_symbol.sh,rm,"-f",1
tools_perf_tests_shell_test_java_symbol.sh,dirname,"",0
tools_perf_tests_shell_test_java_symbol.sh,uname,"-a",1
tools_perf_tests_shell_test_java_symbol.sh,awk,"",0
tools_perf_tests_shell_test_java_symbol.sh,sed,"-r",1
tools_perf_tests_shell_test_java_symbol.sh,uname,"-a",1
tools_perf_tests_shell_test_java_symbol.sh,awk,"",0
tools_perf_tests_shell_test_java_symbol.sh,sed,"-r",1
tools_perf_tests_shell_test_java_symbol.sh,echo,"",0
tools_perf_tests_shell_test_java_symbol.sh,cat,"",0
tools_perf_tests_shell_test_java_symbol.sh,echo,"",0
tools_perf_tests_shell_test_java_symbol.sh,echo,"",0
tools_perf_tests_shell_test_java_symbol.sh,grep,"-E",1
tools_perf_tests_shell_test_java_symbol.sh,echo,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,mktemp,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,mktemp,"-d",1
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,rm,"-f",1
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,rm,"-r -f",2
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,echo,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,echo,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,echo,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,echo,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,rm,"-r -f",2
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,echo,"",0
tools_perf_tests_shell_test_perf_data_converter_ctf.sh,ls,"-A",1
